match_id,r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,duration,rank,r_win
5745858203,54,14,10,18,104,105,99,92,63,26,1979,32,1
5745858315,100,27,74,1,71,47,128,121,106,8,1988,56,1
5745858402,26,23,2,81,71,96,21,8,30,11,1923,35,1
5745858615,46,84,16,67,52,121,76,129,66,44,1932,47,1
5745858708,104,128,6,65,103,28,91,93,74,30,1929,46,1
5745858905,25,41,2,40,68,44,74,84,19,50,1905,47,0
5745859500,64,29,8,103,35,46,41,104,26,7,1887,23,1
5745859805,75,29,35,32,44,17,112,109,108,129,1887,23,1
5745860108,104,8,25,14,64,129,34,83,121,93,1643,72,1
5745861006,12,49,104,119,86,45,44,32,10,14,1769,21,0
5745861109,30,11,71,28,70,84,10,32,29,104,1827,23,1
5745862409,93,9,61,27,97,11,83,128,8,104,1792,43,1
5745863618,78,56,73,5,100,28,8,9,19,45,1723,45,1
5745864909,21,14,101,42,52,29,31,43,6,4,1650,51,1
5745866304,57,8,31,10,11,74,75,62,41,32,1597,41,0
5745868507,9,35,99,114,51,83,129,56,93,31,1510,31,0
5745870913,14,31,44,97,104,107,48,20,41,71,1337,33,1
5745873515,51,70,91,88,1,26,84,61,28,41,1310,39,0
5745858107,29,45,68,9,41,14,74,27,31,93,1945,53,1
5745858201,42,14,23,53,104,22,101,70,40,7,1984,33,0
5745858706,47,84,1,54,55,42,5,26,14,105,1999,30,1
5745859016,101,14,42,60,46,70,53,26,74,129,1942,47,1
5745859313,99,28,75,112,39,56,68,104,41,30,1957,32,1
5745859319,95,14,91,19,73,71,47,6,30,104,1988,41,1
5745859601,65,81,68,6,126,9,8,93,14,111,1933,19,0
5745859617,1,104,9,11,74,19,44,114,39,57,1949,33,1
5745859819,54,26,84,17,47,22,50,42,21,35,1914,34,1
5745860517,9,64,11,100,93,129,19,1,26,68,1901,43,0
5745861106,9,21,22,106,41,62,129,11,84,8,1851,27,1
5745861917,120,44,95,64,7,77,42,33,86,74,1814,51,1
5745863315,129,71,84,44,111,112,54,81,35,100,1767,33,0
5745863611,5,93,22,21,51,75,106,87,63,6,1751,48,0
5745863909,85,9,18,96,22,86,87,41,74,49,1784,58,0
5745864310,31,39,96,48,52,58,128,41,106,21,1709,49,1
5745865106,26,99,44,56,86,1,35,87,88,108,1698,27,0
5745866100,14,58,29,39,41,28,20,21,104,10,1626,62,1
5745867802,107,17,1,101,47,82,105,104,120,95,1608,77,1
5745868319,5,128,81,14,18,100,1,86,44,2,1544,43,1
5745870311,44,86,96,91,83,23,5,41,33,104,1253,40,1
5745872705,104,84,83,18,80,9,62,102,56,44,1374,42,1
5745879912,104,54,28,119,31,87,23,61,7,41,1023,56,1
5745859615,53,110,46,70,105,74,86,1,107,129,1972,68,1
5745860000,31,56,18,107,29,8,68,51,13,74,1977,73,1
5745860200,20,95,57,13,120,22,129,93,5,86,1953,46,1
5745860317,95,14,39,26,42,1,88,99,62,11,2003,23,1
5745862512,22,95,50,2,80,48,54,121,20,63,1900,22,0
5745862910,81,21,14,48,75,8,26,12,98,110,1887,24,0
5745863201,47,6,36,79,50,20,11,26,18,17,1760,33,0
5745863913,85,26,22,95,19,106,48,87,86,6,1793,38,1
5745864900,8,11,60,21,9,6,51,40,22,26,1798,46,1
5745865014,8,21,68,2,72,91,101,60,44,103,1765,23,0
5745865105,11,5,74,85,10,44,86,25,98,97,1755,52,0
5745865403,37,17,108,105,44,28,57,18,22,91,1741,42,0
5745866115,69,2,44,18,68,81,26,51,12,56,1730,65,1
5745866119,35,110,61,101,44,104,22,8,14,16,1692,23,1
5745866914,14,47,86,61,44,5,78,81,83,113,1670,54,0
5745867201,41,21,25,18,64,50,88,14,1,19,1637,42,1
5745867419,86,44,19,30,48,11,8,84,128,64,1669,24,0
5745867608,126,58,71,114,62,67,5,39,2,48,1676,62,1
5745868510,48,50,99,84,13,85,40,6,87,10,1507,38,0
5745871701,54,2,100,26,28,94,121,39,43,85,1474,33,1
5745872412,20,51,61,5,6,45,103,128,66,54,1370,80,1
5745872907,56,28,9,104,82,23,74,25,26,18,1397,28,1
5745873617,42,86,44,110,18,1,55,64,102,21,1467,21,1
5745876516,100,12,26,14,20,74,2,21,56,83,1306,21,0
5745836800,1,14,10,26,96,49,56,86,111,8,1709,51,1
